time_exchange;time_coinapi;guid;price;base_amount;taker_side
2019-06-08T00:00:40.958000000;2019-06-08T00:00:40.980517796;1796;7964.11;0.110909;BUY
2019-06-08T00:00:40.958000000;2019-06-08T00:00:40.981550545;1797;7964.18;0.008014;BUY
2019-06-08T00:00:40.958000000;2019-06-08T00:00:40.982139945;1798;7964.2;0.006634;BUY
2019-06-08T00:00:42.079000000;2019-06-08T00:00:42.147614321;1811;7964.83;0.009112;BUY
2019-06-08T00:00:42.311000000;2019-06-08T00:00:42.365668002;1815;7960.48;0.008015;SELL
2019-06-08T00:00:42.311000000;2019-06-08T00:00:42.366167734;1816;7960.46;0.002031;SELL
2019-06-08T00:00:42.314000000;2019-06-08T00:00:42.367301105;1817;7960.46;0.00188;SELL
2019-06-08T00:00:43.761000000;2019-06-08T00:00:43.783499932;1855;7962.57;0.025112;BUY
2019-06-08T00:00:43.761000000;2019-06-08T00:00:43.784228068;1856;7962.58;0.012191;BUY
2019-06-08T00:00:43.864000000;2019-06-08T00:00:43.886483908;1859;7962.57;0.008023;BUY
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.908871951;1861;7960.46;0.02511;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.909668309;1862;7960.45;0.109792;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.910664573;1863;7960.14;0.005287;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.911576160;1864;7960.09;0.002122;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.912119644;1865;7960;0.015636;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.913747573;1866;7960;0.00157;SELL
2019-06-08T00:00:43.885000000;2019-06-08T00:00:43.913747573;1867;7960;0.081063;SELL
2019-06-08T00:00:44.954000000;2019-06-08T00:00:44.976693078;1882;7962.4;0.00749;BUY
2019-06-08T00:00:44.954000000;2019-06-08T00:00:44.977997417;1883;7962.41;0.002882;BUY
2019-06-08T00:00:45.483000000;2019-06-08T00:00:45.515307725;1900;7962.31;0.009497;BUY
2019-06-08T00:00:45.581000000;2019-06-08T00:00:45.601771768;1908;7962.26;0.001481;BUY
2019-06-08T00:00:45.663000000;2019-06-08T00:00:45.685133326;1915;7960;0.003866;SELL
2019-06-08T00:00:45.663000000;2019-06-08T00:00:45.686303213;1916;7960;0.00628;SELL
2019-06-08T00:00:47.586000000;2019-06-08T00:00:47.607763280;2006;7961.84;0.006658;BUY
2019-06-08T00:00:48.074000000;2019-06-08T00:00:48.135347686;2029;7961.84;0.108741;BUY
2019-06-08T00:00:48.074000000;2019-06-08T00:00:48.156816132;2030;7961.85;0.011265;BUY
2019-06-08T00:00:48.347000000;2019-06-08T00:00:48.402007896;2095;7961.93;0.03;BUY
2019-06-08T00:00:48.382000000;2019-06-08T00:00:48.437899925;2096;7961.93;0.022612;BUY
2019-06-08T00:00:48.428000000;2019-06-08T00:00:48.479183134;2106;7961.93;0.001897;SELL
2019-06-08T00:00:48.495000000;2019-06-08T00:00:48.539150014;2120;7962.58;0.033152;SELL
2019-06-08T00:00:48.495000000;2019-06-08T00:00:48.539577323;2122;7961.93;0.020715;SELL
2019-06-08T00:00:48.495000000;2019-06-08T00:00:48.539577323;2123;7960.02;0.025119;SELL
2019-06-08T00:00:48.495000000;2019-06-08T00:00:48.540094780;2124;7960.01;0.172152;SELL
2019-06-08T00:00:48.525000000;2019-06-08T00:00:48.579931586;2156;7960.01;0.001896;SELL
2019-06-08T00:00:49.201000000;2019-06-08T00:00:49.273794717;2237;7962.58;0.033152;SELL
2019-06-08T00:00:49.201000000;2019-06-08T00:00:49.274749520;2238;7960.14;0.090284;SELL
2019-06-08T00:00:49.272000000;2019-06-08T00:00:49.329256441;2243;7960.14;0.018989;SELL
2019-06-08T00:00:49.272000000;2019-06-08T00:00:49.330108113;2244;7960.1;0.014118;SELL
2019-06-08T00:00:49.412000000;2019-06-08T00:00:49.462209896;2255;7961.93;0.002625;SELL
2019-06-08T00:00:49.798000000;2019-06-08T00:00:49.820001946;2267;7963.3;0.0015;BUY
2019-06-08T00:00:51.164000000;2019-06-08T00:00:51.352018513;2324;7962.63;0.041876;BUY
2019-06-08T00:00:51.207000000;2019-06-08T00:00:51.352018513;2326;7961.93;0.000107;SELL
2019-06-08T00:00:51.207000000;2019-06-08T00:00:51.352018513;2327;7960.12;0.001498;SELL
2019-06-08T00:00:51.207000000;2019-06-08T00:00:51.352018513;2328;7960.1;0.003837;SELL
2019-06-08T00:00:51.392000000;2019-06-08T00:00:51.444405385;2330;7960.1;0.021278;SELL
2019-06-08T00:00:51.392000000;2019-06-08T00:00:51.445178418;2331;7960.09;0.053333;SELL
2019-06-08T00:00:52.160000000;2019-06-08T00:00:52.240444044;2365;7962.6;0.001468;BUY
2019-06-08T00:00:52.604000000;2019-06-08T00:00:52.626709365;2379;7962.6;0.01602;BUY
2019-06-08T00:00:53.155000000;2019-06-08T00:00:53.248991716;2405;7962.6;0.007;BUY
2019-06-08T00:00:53.398000000;2019-06-08T00:00:53.446531528;2413;7960.1;0.008172;SELL
2019-06-08T00:00:54.022000000;2019-06-08T00:00:54.041380575;2430;7962.6;0.001516;BUY
2019-06-08T00:00:54.147000000;2019-06-08T00:00:54.239243656;2432;7962.59;0.018201;SELL
2019-06-08T00:00:54.196000000;2019-06-08T00:00:54.268515457;2433;7962.59;0.002505;BUY
2019-06-08T00:00:54.317000000;2019-06-08T00:00:54.366616161;2438;7962.58;0.023;BUY
2019-06-08T00:00:54.336000000;2019-06-08T00:00:54.384160174;2439;7962.58;0.000601;BUY
2019-06-08T00:00:54.336000000;2019-06-08T00:00:54.385164188;2440;7962.59;0.054282;BUY
2019-06-08T00:00:54.336000000;2019-06-08T00:00:54.385967561;2441;7962.61;0.080183;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.407086393;2444;7962.61;0.031282;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.407957535;2445;7963.26;0.008013;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.409096135;2446;7963.28;0.049725;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.410029304;2447;7963.3;0.025137;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.410898145;2448;7963.35;0.064642;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.411842743;2449;7963.35;0.064642;BUY
2019-06-08T00:00:54.355000000;2019-06-08T00:00:54.412248662;2450;7963.35;0.039142;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.427415162;2451;7962.6;0.022919;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.428235584;2452;7963.35;0.0255;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.428715701;2453;7963.35;0.064642;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.429357286;2454;7963.35;0.064642;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.429874783;2455;7963.35;0.064642;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.430533273;2456;7963.35;0.064642;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.431669260;2457;7963.35;0.064642;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.431669260;2458;7963.35;0.034505;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.431858731;2459;7964.77;0.258987;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.432863574;2460;7964.77;0.143448;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.434207945;2461;7964.77;0.078665;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.434654572;2462;7964.77;0.114111;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.435250249;2463;7964.77;0.258987;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.435917209;2464;7964.77;0.143448;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.436248376;2465;7964.77;0.078665;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.436732146;2466;7964.77;0.114111;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.437408815;2467;7964.77;0.258987;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.454304430;2468;7964.77;0.143448;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.454304430;2469;7964.77;0.078665;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.454304430;2470;7964.77;0.114111;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.454304430;2471;7964.77;0.258987;BUY
2019-06-08T00:00:54.376000000;2019-06-08T00:00:54.454304430;2472;7964.77;0.042681;BUY
2019-06-08T00:00:54.412000000;2019-06-08T00:00:54.458526094;2473;7964.77;0.100767;BUY
2019-06-08T00:00:54.412000000;2019-06-08T00:00:54.459515456;2474;7964.77;0.078665;BUY
2019-06-08T00:00:54.412000000;2019-06-08T00:00:54.471011999;2475;7964.77;0.114111;BUY
2019-06-08T00:00:54.412000000;2019-06-08T00:00:54.471011999;2476;7964.77;0.206457;BUY
2019-06-08T00:00:54.452000000;2019-06-08T00:00:54.494459769;2478;7964.63;0.114648;BUY
2019-06-08T00:00:54.452000000;2019-06-08T00:00:54.495098588;2479;7964.77;0.05253;BUY
2019-06-08T00:00:54.452000000;2019-06-08T00:00:54.495708596;2480;7964.77;0.143448;BUY
2019-06-08T00:00:54.452000000;2019-06-08T00:00:54.496368277;2481;7964.77;0.078665;BUY
2019-06-08T00:00:54.452000000;2019-06-08T00:00:54.496856198;2482;7964.77;0.110709;BUY
2019-06-08T00:00:54.470000000;2019-06-08T00:00:54.509171776;2484;7963.35;0.069642;SELL
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.513247803;2485;7964.77;0.003402;BUY
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.514062568;2486;7964.77;0.013232;BUY
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.514607920;2487;7964.77;0.064562;BUY
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.515031289;2488;7964.77;0.004813;BUY
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.515366021;2489;7964.77;0.002818;BUY
2019-06-08T00:00:54.474000000;2019-06-08T00:00:54.515843491;2490;7964.78;0.263656;BUY
2019-06-08T00:00:54.479000000;2019-06-08T00:00:54.516999244;2491;7964.78;0.625;BUY
2019-06-08T00:00:54.481000000;2019-06-08T00:00:54.517661670;2492;7964.78;1.25;BUY
2019-06-08T00:00:54.499000000;2019-06-08T00:00:54.532239697;2494;7964.78;0.225392;BUY
2019-06-08T00:00:54.505000000;2019-06-08T00:00:54.537157168;2495;7964.78;0.625;BUY
2019-06-08T00:00:54.519000000;2019-06-08T00:00:54.548946535;2496;7964.78;0.127091;BUY
2019-06-08T00:00:54.539000000;2019-06-08T00:00:54.564193148;2498;7964.78;0.5;BUY
2019-06-08T00:00:54.541000000;2019-06-08T00:00:54.567158038;2499;7964.78;0.098301;BUY
2019-06-08T00:00:54.783000000;2019-06-08T00:00:54.805792808;2507;7960.18;0.02511;SELL
2019-06-08T00:00:54.783000000;2019-06-08T00:00:54.807236886;2508;7960.17;0.006146;SELL
2019-06-08T00:00:54.888000000;2019-06-08T00:00:54.911170556;2513;7960.25;0.02511;SELL
2019-06-08T00:00:54.888000000;2019-06-08T00:00:54.912275074;2514;7960.24;0.087085;SELL
2019-06-08T00:00:55.015000000;2019-06-08T00:00:55.042516402;2525;7960.38;0.014299;SELL
2019-06-08T00:00:55.018000000;2019-06-08T00:00:55.042516402;2526;7964.75;0.006146;BUY
2019-06-08T00:00:55.018000000;2019-06-08T00:00:55.042516402;2527;7964.77;0.022644;BUY
2019-06-08T00:00:55.043000000;2019-06-08T00:00:55.063779611;2531;7964.77;0.002466;BUY
2019-06-08T00:00:55.043000000;2019-06-08T00:00:55.064769417;2534;7964.78;0.067045;BUY
2019-06-08T00:00:55.068000000;2019-06-08T00:00:55.138475338;2541;7964.78;0.02879;BUY
2019-06-08T00:00:55.234000000;2019-06-08T00:00:55.292525108;2552;7964.77;0.02511;BUY
2019-06-08T00:00:55.234000000;2019-06-08T00:00:55.293130921;2553;7964.78;0.189725;BUY
2019-06-08T00:00:55.234000000;2019-06-08T00:00:55.293613053;2554;7965;0.143155;BUY
2019-06-08T00:00:55.257000000;2019-06-08T00:00:55.308723674;2555;7965;0.0026;BUY
2019-06-08T00:00:55.263000000;2019-06-08T00:00:55.313482604;2556;7965;0.212235;BUY
2019-06-08T00:00:55.263000000;2019-06-08T00:00:55.314409800;2557;7965.16;7e-06;BUY
2019-06-08T00:00:55.263000000;2019-06-08T00:00:55.314680698;2558;7965.5;0.287758;BUY
2019-06-08T00:00:55.924000000;2019-06-08T00:00:55.946350624;2577;7965.44;0.07;BUY
2019-06-08T00:00:56.006000000;2019-06-08T00:00:56.043034150;2588;7965.44;0.04954;BUY
2019-06-08T00:00:56.142000000;2019-06-08T00:00:56.317896360;2609;7965.44;5e-06;BUY
2019-06-08T00:00:56.142000000;2019-06-08T00:00:56.317896360;2613;7965.5;0.212237;BUY
2019-06-08T00:00:56.242000000;2019-06-08T00:00:56.317896360;2647;7967.05;0.03;BUY
2019-06-08T00:00:56.291000000;2019-06-08T00:00:56.346556262;2659;7961.13;0.025102;SELL
2019-06-08T00:00:56.291000000;2019-06-08T00:00:56.346556262;2660;7961.12;0.036387;SELL
2019-06-08T00:00:56.495000000;2019-06-08T00:00:56.527754343;2685;7961.38;0.025103;SELL
2019-06-08T00:00:56.495000000;2019-06-08T00:00:56.528730386;2687;7961.37;0.006078;SELL
2019-06-08T00:00:56.590000000;2019-06-08T00:00:56.612426897;2696;7961.58;0.008014;SELL
2019-06-08T00:00:56.703000000;2019-06-08T00:00:56.724564897;2700;7961.76;0.025103;SELL
2019-06-08T00:00:56.703000000;2019-06-08T00:00:56.725428097;2701;7961.75;0.031719;SELL
2019-06-08T00:00:56.902000000;2019-06-08T00:00:56.923741300;2721;7961.93;0.008013;SELL
2019-06-08T00:00:56.902000000;2019-06-08T00:00:56.924590352;2722;7961.92;0.017046;SELL
2019-06-08T00:00:57.003000000;2019-06-08T00:00:57.098464278;2732;7962.08;0.025103;SELL
2019-06-08T00:00:57.003000000;2019-06-08T00:00:57.098464278;2734;7962.08;0.09043;SELL
2019-06-08T00:00:57.086000000;2019-06-08T00:00:57.205229218;2750;7966.99;0.008013;BUY
2019-06-08T00:00:57.086000000;2019-06-08T00:00:57.205229218;2751;7967.01;0.006078;BUY
2019-06-08T00:00:57.086000000;2019-06-08T00:00:57.205229218;2752;7967.01;0.025102;BUY
2019-06-08T00:00:57.086000000;2019-06-08T00:00:57.205229218;2753;7967.02;0.120147;BUY
2019-06-08T00:00:57.111000000;2019-06-08T00:00:57.214381612;2755;7967.44;0.247653;BUY
2019-06-08T00:00:57.111000000;2019-06-08T00:00:57.214381612;2757;7967.44;0.144715;BUY
2019-06-08T00:00:57.203000000;2019-06-08T00:00:57.273689747;2763;7967.82;0.100369;BUY
2019-06-08T00:00:57.203000000;2019-06-08T00:00:57.274361521;2764;7967.83;0.056008;BUY
2019-06-08T00:00:57.326000000;2019-06-08T00:00:57.373794593;2772;7966.07;0.008191;SELL
2019-06-08T00:00:57.359000000;2019-06-08T00:00:57.406681667;2773;7968.18;0.001305;BUY
2019-06-08T00:00:57.416000000;2019-06-08T00:00:57.461832611;2780;7966.09;0.008009;SELL
2019-06-08T00:00:57.416000000;2019-06-08T00:00:57.462712270;2781;7966.07;1e-06;SELL
2019-06-08T00:00:57.498000000;2019-06-08T00:00:57.532335852;2782;7970;0.010094;BUY
2019-06-08T00:00:57.498000000;2019-06-08T00:00:57.533457585;2783;7970.93;0.008191;BUY
2019-06-08T00:00:57.498000000;2019-06-08T00:00:57.534184943;2784;7970.94;0.041915;BUY
2019-06-08T00:00:57.498000000;2019-06-08T00:00:57.534631923;2785;7970.94;0.0013;BUY
2019-06-08T00:00:57.544000000;2019-06-08T00:00:57.568061568;2788;7966.07;0.016906;SELL
2019-06-08T00:00:57.629000000;2019-06-08T00:00:57.650671851;2790;7966.07;1e-06;SELL
2019-06-08T00:00:57.629000000;2019-06-08T00:00:57.651605763;2791;7966.06;0.001879;SELL
2019-06-08T00:00:57.749000000;2019-06-08T00:00:57.771972508;2794;7966.07;0.025091;SELL
2019-06-08T00:00:57.840000000;2019-06-08T00:00:57.862217969;2795;7966.09;0.023225;SELL
2019-06-08T00:00:58.212000000;2019-06-08T00:00:58.277957199;2822;7966.21;0.025092;SELL
2019-06-08T00:00:58.212000000;2019-06-08T00:00:58.278783616;2824;7966.2;0.010487;SELL
2019-06-08T00:00:58.249000000;2019-06-08T00:00:58.304637768;2831;7970.56;0.001399;BUY
2019-06-08T00:00:58.585000000;2019-06-08T00:00:58.609346111;2854;7966.55;0.001312;SELL
2019-06-08T00:00:58.688000000;2019-06-08T00:00:58.712485483;2862;7966.57;0.001312;SELL
2019-06-08T00:00:59.436000000;2019-06-08T00:00:59.482395728;2892;7966.85;0.008069;SELL
2019-06-08T00:00:59.555000000;2019-06-08T00:00:59.581048696;2894;7969.29;0.194186;BUY
2019-06-08T00:00:59.735000000;2019-06-08T00:00:59.757153980;2897;7970.23;0.007922;BUY
2019-06-08T00:00:59.735000000;2019-06-08T00:00:59.758589700;2898;7970.24;0.023225;BUY
2019-06-08T00:00:59.735000000;2019-06-08T00:00:59.759410256;2899;7970.24;0.036387;BUY
2019-06-08T00:00:59.735000000;2019-06-08T00:00:59.759895230;2900;7970.26;0.151089;BUY
2019-06-08T00:00:59.735000000;2019-06-08T00:00:59.761060046;2901;7970.32;0.005407;BUY
2019-06-08T00:00:59.760000000;2019-06-08T00:00:59.780373553;2902;7970.32;0.007922;BUY
2019-06-08T00:00:59.765000000;2019-06-08T00:00:59.787468116;2903;7970.18;0.108767;BUY
2019-06-08T00:00:59.765000000;2019-06-08T00:00:59.788226439;2904;7970.32;0.098123;BUY
2019-06-08T00:00:59.816000000;2019-06-08T00:00:59.837397349;2905;7970.64;0.0125;BUY
2019-06-08T00:01:00.384000000;2019-06-08T00:01:00.443658303;2926;7968.57;0.003085;SELL
2019-06-08T00:01:00.554000000;2019-06-08T00:01:00.593207674;2931;7971.25;0.050457;BUY
2019-06-08T00:01:01.001000000;2019-06-08T00:01:01.043942398;2948;7972.17;0.113186;BUY
2019-06-08T00:01:01.013000000;2019-06-08T00:01:01.043942398;2949;7972.18;0.005964;BUY
2019-06-08T00:01:01.840000000;2019-06-08T00:01:01.860534156;2978;7972.17;0.187864;BUY
2019-06-08T00:01:02.056000000;2019-06-08T00:01:02.122958000;2988;7969.32;0.008005;SELL
2019-06-08T00:01:02.091000000;2019-06-08T00:01:02.197002545;2992;7972.17;0.058354;BUY
2019-06-08T00:01:02.112000000;2019-06-08T00:01:02.218951271;2993;7972.17;0.249539;BUY
2019-06-08T00:01:02.281000000;2019-06-08T00:01:02.327209345;3004;7969.35;0.008006;SELL
2019-06-08T00:01:02.281000000;2019-06-08T00:01:02.328679161;3005;7969.33;0.017081;SELL
2019-06-08T00:01:02.380000000;2019-06-08T00:01:02.430080382;3009;7969.45;0.008005;SELL
2019-06-08T00:01:02.464000000;2019-06-08T00:01:02.506953896;3011;7972.15;0.001413;BUY
2019-06-08T00:01:02.501000000;2019-06-08T00:01:02.541191436;3020;7969.54;0.025087;SELL
2019-06-08T00:01:02.501000000;2019-06-08T00:01:02.542857525;3021;7969.53;0.016798;SELL
2019-06-08T00:01:02.691000000;2019-06-08T00:01:02.713857212;3026;7969.62;0.001992;SELL
2019-06-08T00:01:02.775000000;2019-06-08T00:01:02.796728470;3037;7972.72;0.001305;BUY
2019-06-08T00:01:02.775000000;2019-06-08T00:01:02.797333955;3038;7974.2;0.01;BUY
2019-06-08T00:01:02.775000000;2019-06-08T00:01:02.798181097;3039;7975.79;0.006593;BUY
2019-06-08T00:01:02.775000000;2019-06-08T00:01:02.799424958;3040;7975.81;0.143141;BUY
2019-06-08T00:01:02.775000000;2019-06-08T00:01:02.799644627;3041;7975.81;0.001156;BUY
2019-06-08T00:01:02.798000000;2019-06-08T00:01:02.819896235;3042;7969.7;0.001283;SELL
2019-06-08T00:01:02.901000000;2019-06-08T00:01:02.924536744;3047;7969.88;0.006722;SELL
2019-06-08T00:01:02.901000000;2019-06-08T00:01:02.925466612;3048;7969.87;0.025076;SELL
2019-06-08T00:01:02.901000000;2019-06-08T00:01:02.926253367;3049;7969.86;0.044389;SELL
2019-06-08T00:01:03.177000000;2019-06-08T00:01:03.249753224;3061;7971.25;0.007475;BUY
2019-06-08T00:01:03.425000000;2019-06-08T00:01:03.476951775;3073;7971.5;0.012892;SELL
2019-06-08T00:01:03.597000000;2019-06-08T00:01:03.618698343;3078;7971.5;0.010318;SELL
2019-06-08T00:01:03.597000000;2019-06-08T00:01:03.619696917;3079;7971.48;0.025076;SELL
2019-06-08T00:01:03.597000000;2019-06-08T00:01:03.620458817;3080;7971.47;0.008784;SELL
2019-06-08T00:01:03.870000000;2019-06-08T00:01:03.893816020;3085;7973.73;0.162014;BUY
2019-06-08T00:01:03.878000000;2019-06-08T00:01:03.899585662;3086;7975.55;0.008005;BUY
2019-06-08T00:01:03.878000000;2019-06-08T00:01:03.900540947;3087;7975.57;0.02321;BUY
2019-06-08T00:01:03.878000000;2019-06-08T00:01:03.902020234;3088;7975.58;0.004397;BUY
2019-06-08T00:01:03.878000000;2019-06-08T00:01:03.902783468;3089;7975.59;0.152193;BUY
2019-06-08T00:01:03.938000000;2019-06-08T00:01:03.959423890;3091;7971.51;0.008672;SELL
2019-06-08T00:01:04.922000000;2019-06-08T00:01:04.945468265;3129;7971.69;0.035108;SELL
2019-06-08T00:01:04.922000000;2019-06-08T00:01:04.946623807;3130;7971.68;0.042458;SELL
2019-06-08T00:01:05.671000000;2019-06-08T00:01:05.693582159;3173;7971.73;0.007861;SELL
2019-06-08T00:01:05.883000000;2019-06-08T00:01:05.903082811;3181;7971.71;0.003353;SELL
2019-06-08T00:01:06.402000000;2019-06-08T00:01:06.458583029;3225;7971.71;0.022103;SELL
2019-06-08T00:01:06.740000000;2019-06-08T00:01:06.762512094;3237;7971.74;0.035111;SELL
2019-06-08T00:01:06.740000000;2019-06-08T00:01:06.764685763;3238;7971.74;0.091458;SELL
2019-06-08T00:01:07.131000000;2019-06-08T00:01:07.235995463;3253;7971.75;0.035111;SELL
2019-06-08T00:01:07.131000000;2019-06-08T00:01:07.235995463;3254;7971.73;0.057963;SELL
2019-06-08T00:01:07.249000000;2019-06-08T00:01:07.358646767;3279;7971.73;0.036596;SELL
2019-06-08T00:01:07.722000000;2019-06-08T00:01:07.745281528;3324;7971.73;2.5e-05;SELL
2019-06-08T00:01:07.722000000;2019-06-08T00:01:07.746387065;3325;7971.59;0.003114;SELL
2019-06-08T00:01:07.722000000;2019-06-08T00:01:07.747225441;3326;7971.51;0.001327;SELL
2019-06-08T00:01:07.722000000;2019-06-08T00:01:07.747832655;3327;7971.47;0.005099;SELL
2019-06-08T00:01:07.875000000;2019-06-08T00:01:07.898428252;3345;7971.47;0.001894;SELL
2019-06-08T00:01:07.989000000;2019-06-08T00:01:08.042309343;3351;7972.31;0.125352;SELL
2019-06-08T00:01:08.208000000;2019-06-08T00:01:08.277249703;3361;7971.47;0.113007;SELL
2019-06-08T00:01:08.208000000;2019-06-08T00:01:08.278233252;3362;7971.47;0.02;SELL
2019-06-08T00:01:08.208000000;2019-06-08T00:01:08.278723217;3363;7971.47;0.12;SELL
2019-06-08T00:01:08.208000000;2019-06-08T00:01:08.279063513;3364;7971.47;0.01619;SELL
2019-06-08T00:01:08.307000000;2019-06-08T00:01:08.355057121;3373;7971.47;0.010196;SELL
2019-06-08T00:01:08.413000000;2019-06-08T00:01:08.460414121;3377;7971.47;0.005972;SELL
2019-06-08T00:01:08.520000000;2019-06-08T00:01:08.549097731;3384;7971.47;0.011944;SELL
2019-06-08T00:01:08.617000000;2019-06-08T00:01:08.638602334;3398;7971.47;0.014566;SELL
2019-06-08T00:01:08.687000000;2019-06-08T00:01:08.710733431;3402;7974.07;0.001434;BUY
2019-06-08T00:01:08.728000000;2019-06-08T00:01:08.750382329;3417;7970.04;0.06103;SELL
2019-06-08T00:01:08.729000000;2019-06-08T00:01:08.750998100;3418;7970.04;0.005987;SELL
2019-06-08T00:01:09.391000000;2019-06-08T00:01:09.457276420;3447;7969.75;0.01997;SELL
2019-06-08T00:01:10.197000000;2019-06-08T00:01:10.277237037;3480;7969.75;0.001578;SELL
2019-06-08T00:01:10.197000000;2019-06-08T00:01:10.277237037;3481;7969.73;0.008422;SELL
2019-06-08T00:01:10.621000000;2019-06-08T00:01:10.642927345;3511;7969.67;0.002476;SELL
2019-06-08T00:01:10.645000000;2019-06-08T00:01:10.668209965;3513;7972.84;0.001524;BUY
2019-06-08T00:01:10.654000000;2019-06-08T00:01:10.674579315;3514;7969.67;0.192524;SELL
2019-06-08T00:01:10.654000000;2019-06-08T00:01:10.676128068;3515;7969.62;0.39;SELL
2019-06-08T00:01:10.832000000;2019-06-08T00:01:10.854076709;3520;7969.31;0.005681;SELL
2019-06-08T00:01:10.916000000;2019-06-08T00:01:10.939889564;3523;7969.31;0.009759;SELL
2019-06-08T00:01:11.140000000;2019-06-08T00:01:11.227276973;3549;7969.31;0.002039;SELL
2019-06-08T00:01:11.547000000;2019-06-08T00:01:11.573667253;3572;7968.2;0.004804;SELL
2019-06-08T00:01:11.666000000;2019-06-08T00:01:11.687222116;3576;7968.2;0.009758;SELL
2019-06-08T00:01:11.758000000;2019-06-08T00:01:11.781401464;3584;7968.2;0.001893;SELL
2019-06-08T00:01:11.773000000;2019-06-08T00:01:11.793546758;3587;7969.53;0.025075;BUY
2019-06-08T00:01:11.873000000;2019-06-08T00:01:11.893772229;3597;7968.2;0.006262;SELL
2019-06-08T00:01:11.971000000;2019-06-08T00:01:11.993496948;3605;7969.48;0.003882;BUY
2019-06-08T00:01:11.983000000;2019-06-08T00:01:12.042577629;3615;7968.2;0.025483;SELL
2019-06-08T00:01:12.329000000;2019-06-08T00:01:12.373703368;3642;7968.9;0.109273;SELL
2019-06-08T00:01:12.331000000;2019-06-08T00:01:12.374693026;3643;7968.2;0.006175;SELL
2019-06-08T00:01:12.385000000;2019-06-08T00:01:12.428473762;3649;7969.32;0.015748;BUY
2019-06-08T00:01:12.404000000;2019-06-08T00:01:12.453235842;3652;7968.18;0.001305;SELL
2019-06-08T00:01:12.404000000;2019-06-08T00:01:12.453235842;3653;7966.77;0.00481;SELL
2019-06-08T00:01:12.888000000;2019-06-08T00:01:12.910662106;3673;7966.77;0.00188;SELL
2019-06-08T00:01:12.904000000;2019-06-08T00:01:12.937196369;3674;7969.06;0.00148;BUY
2019-06-08T00:01:13.252000000;2019-06-08T00:01:13.313229720;3688;7968.85;0.113553;BUY
2019-06-08T00:01:13.336000000;2019-06-08T00:01:13.384218724;3693;7968.79;0.017039;BUY
2019-06-08T00:01:13.433000000;2019-06-08T00:01:13.476487560;3702;7966.77;0.028;SELL
2019-06-08T00:01:13.487000000;2019-06-08T00:01:13.525203159;3707;7966.77;0.000444;SELL
2019-06-08T00:01:13.487000000;2019-06-08T00:01:13.525203159;3708;7966.76;0.027942;SELL
2019-06-08T00:01:13.662000000;2019-06-08T00:01:13.701149882;3712;7966.76;0.075258;SELL
2019-06-08T00:01:14.484000000;2019-06-08T00:01:14.517207110;3746;7966.76;0.02;SELL
2019-06-08T00:01:14.767000000;2019-06-08T00:01:14.788251859;3755;7968.51;0.022107;BUY
2019-06-08T00:01:15.443000000;2019-06-08T00:01:15.497212205;3786;7968.09;0.007995;BUY
