time_exchange;time_coinapi;guid;price;base_amount;taker_side
43624.00122;43624.00122;5283;7970.77;0.01885;BUY
43624.00122;43624.00122;5284;7970.77;0.093014;BUY
43624.00122;43624.00122;5285;248.72;1.75003;BUY
43624.00122;43624.00122;5286;7971.2;0.12947;BUY
43624.00122;43624.00122;5287;7971.2;0.000004;BUY
43624.00122;43624.00122;5288;7971.2;0.002596;BUY
43624.00122;43624.00122;5291;248.73;2.18147;BUY
43624.00122;43624.00122;5292;7970.6;0.117275;BUY
43624.00122;43624.00122;5293;7971.2;0.126878;BUY
43624.00122;43624.00122;5294;7971.2;0.047787;BUY
43624.00122;43624.00122;5295;7971.2;0.081687;BUY
43624.00122;43624.00122;5296;7971.2;0.062263;BUY
43624.00122;43624.00122;5297;7971.2;0.0026;BUY
43624.00122;43624.00122;5304;7970.59;0.1099;BUY
43624.00122;43624.00122;5310;7966.7;0.004814;SELL
43624.00122;43624.00122;5337;248.73;0.05245;BUY
43624.00123;43624.00123;5346;248.73;0.72455;BUY
43624.00123;43624.00123;5348;248.73;7.223;BUY
43624.00123;43624.00123;5353;7971.39;0.002253;BUY
43624.00123;43624.00123;5356;248.74;0.05245;BUY
43624.00123;43624.00123;5360;248.73;0.11348;SELL
43624.00123;43624.00123;5361;248.73;0.11348;SELL
43624.00123;43624.00124;5375;7968.24;0.004635;SELL
43624.00124;43624.00124;5384;7968.35;0.003372;SELL
43624.00124;43624.00124;5385;7968.34;0.004371;SELL
43624.00124;43624.00124;5386;7968.32;0.011887;SELL
43624.00125;43624.00125;5411;248.76;0.30916;BUY
43624.00125;43624.00126;5446;248.73;1.59457;SELL
43624.00126;43624.00126;5447;7972.72;0.001305;BUY
43624.00126;43624.00126;5448;7972.83;0.000189;BUY
43624.00126;43624.00126;5451;7972.72;0.014918;SELL
43624.00126;43624.00126;5461;248.76;0.265;BUY
43624.00126;43624.00126;5463;7972.72;0.008268;SELL
43624.00126;43624.00126;5468;248.76;0.04801;BUY
43624.00127;43624.00127;5492;7972.75;0.165361;BUY
43624.00127;43624.00127;5508;7972.72;0.000021;SELL
43624.00128;43624.00128;5532;7972.56;0.018299;BUY
43624.00128;43624.00128;5534;248.67;2;SELL
43624.00128;43624.00129;5542;248.76;0.53992;BUY
43624.00129;43624.00129;5549;7972.49;0.007818;BUY
43624.00129;43624.00129;5550;7972.49;0.002194;BUY
43624.00129;43624.00129;5562;248.75;0.256;BUY
43624.00129;43624.00129;5563;7969.14;0.007991;SELL
43624.00129;43624.00129;5566;248.75;0.135;BUY
43624.00129;43624.00129;5567;7972.46;0.029138;BUY
43624.00129;43624.00129;5569;7969.18;0.004214;SELL
43624.0013;43624.0013;5581;248.75;1.184;BUY
43624.0013;43624.0013;5592;7969.25;0.004298;SELL
43624.0013;43624.0013;5593;7969.21;0.032659;SELL
43624.0013;43624.0013;5613;7972.46;0.001516;BUY
43624.0013;43624.0013;5618;7972.46;0.031086;BUY
43624.00131;43624.00131;5622;248.75;0.43;BUY
43624.00131;43624.00131;5624;7969.23;0.013422;SELL
43624.00131;43624.00131;5627;248.75;0.695;BUY
43624.00131;43624.00131;5628;7969.23;0.021694;SELL
43624.00131;43624.00131;5635;248.75;0.04662;BUY
43624.00131;43624.00131;5643;7971.29;0.180087;BUY
43624.00131;43624.00131;5649;248.75;1.125;BUY
43624.00131;43624.00131;5654;7969.35;0.035115;SELL
43624.00131;43624.00131;5655;248.75;0.74;BUY
43624.00132;43624.00132;5662;7969.47;0.001548;SELL
43624.00132;43624.00132;5666;248.75;0.576;BUY
43624.00132;43624.00132;5670;7969.57;0.017978;SELL
43624.00132;43624.00132;5671;7969.65;0.017142;SELL
43624.00132;43624.00132;5676;7969.66;0.034288;SELL
43624.00132;43624.00132;5678;7969.73;0.03512;SELL
43624.00132;43624.00132;5681;7969.72;0.043107;SELL
43624.00132;43624.00132;5682;7969.24;0.481119;SELL
43624.00132;43624.00132;5691;248.75;0.00062;BUY
43624.00132;43624.00132;5692;248.81;0.11098;BUY
43624.00133;43624.00133;5713;7972.43;0.007988;BUY
43624.00133;43624.00133;5720;248.81;0.13809;BUY
43624.00133;43624.00134;5739;248.75;0.78877;SELL
43624.00134;43624.00134;5753;7971;0.00247;BUY
43624.00134;43624.00134;5759;248.75;1.34634;SELL
43624.00134;43624.00134;5760;248.74;1.99059;SELL
43624.00134;43624.00134;5761;248.68;0.16828;SELL
43624.00135;43624.00135;5775;7971;0.021129;BUY
43624.00135;43624.00135;5790;7969.25;0.034919;SELL
43624.00135;43624.00135;5796;7971;0.001412;BUY
43624.00136;43624.00136;5812;7970.21;0.107747;BUY
43624.00136;43624.00136;5813;7969.27;0.0784;SELL
43624.00136;43624.00137;5830;248.7;1.35414;SELL
43624.00136;43624.00137;5831;248.69;2.21568;SELL
43624.00136;43624.00137;5832;248.67;0.36977;SELL
43624.00136;43624.00137;5833;248.66;2.8;SELL
43624.00136;43624.00137;5834;248.62;1.23387;SELL
43624.00137;43624.00137;5838;248.63;2.14368;SELL
43624.00137;43624.00137;5839;248.63;0.74419;SELL
43624.00137;43624.00137;5840;248.62;8;SELL
43624.00137;43624.00137;5841;248.6;4.4454;SELL
43624.00137;43624.00137;5842;248.58;0.61557;SELL
43624.00137;43624.00137;5871;7971;0.012702;BUY
43624.00137;43624.00137;5875;7969.25;0.00188;SELL
43624.00137;43624.00137;5877;7971;0.036782;BUY
43624.00138;43624.00138;5894;248.77;0.04666;BUY
43624.00138;43624.00138;5902;248.6;0.04212;SELL
43624.00139;43624.00139;5911;248.59;0.29952;SELL
43624.0014;43624.0014;5953;7969.27;0.015037;SELL
43624.0014;43624.0014;5959;7970.99;0.004009;BUY
43624.00141;43624.00141;5985;7970.13;0.25827;SELL
43624.00141;43624.00141;5999;248.71;0.73965;BUY
43624.00141;43624.00141;6000;248.71;0.15585;BUY
43624.00142;43624.00142;6011;7970.99;0.005991;BUY
43624.00142;43624.00142;6012;7971;0.006521;BUY
43624.00142;43624.00142;6019;7971;0.187817;BUY
43624.00142;43624.00143;6025;7971;0.00139;BUY
43624.00143;43624.00143;6037;7971;0.009761;BUY
43624.00143;43624.00143;6039;7971;0.109522;BUY
43624.00143;43624.00143;6047;7971;0.031758;BUY
43624.00143;43624.00143;6051;7971;0.001611;BUY
43624.00143;43624.00143;6054;7971;0.006235;BUY
43624.00144;43624.00144;6086;7971;0.022697;BUY
43624.00144;43624.00144;6087;7971;0.257425;BUY
43624.00144;43624.00144;6089;7971.23;0.113929;BUY
43624.00144;43624.00144;6099;248.59;0.0576;SELL
43624.00145;43624.00145;6103;7969.5;0.008;SELL
43624.00145;43624.00145;6110;7969.61;0.00163;SELL
43624.00145;43624.00145;6128;248.64;2.39266;BUY
43624.00145;43624.00145;6132;7972.41;0.008003;BUY
43624.00145;43624.00145;6133;7972.43;0.024717;BUY
43624.00145;43624.00145;6131;248.69;0.04493;BUY
43624.00146;43624.00146;6151;248.68;1.24733;BUY
43624.00146;43624.00146;6152;248.69;2.22134;BUY
43624.00146;43624.00146;6153;248.69;1.43207;BUY
43624.00149;43624.00149;6206;248.69;1.6726;BUY
43624.0015;43624.0015;6224;7970;0.008004;SELL
43624.0015;43624.0015;6227;7972.39;0.00141;BUY
43624.0015;43624.0015;6229;7972.39;0.010813;BUY
43624.0015;43624.0015;6230;7971.15;0.116508;BUY
43624.0015;43624.0015;6231;248.72;0.04517;BUY
43624.0015;43624.0015;6232;7970.01;0.006153;SELL
43624.00151;43624.00151;6258;248.72;0.09679;BUY
43624.00151;43624.00151;6260;248.62;2.10351;SELL
43624.00151;43624.00151;6261;248.61;0.36987;SELL
43624.00151;43624.00151;6262;248.61;4;SELL
43624.00151;43624.00151;6263;248.55;1.50059;SELL
43624.00152;43624.00152;6278;7972.38;0.001995;BUY
43624.00153;43624.00153;6289;7970.01;0.015731;SELL
43624.00153;43624.00153;6295;7970.01;0.01939;SELL
43624.00153;43624.00153;6296;7970.01;0.010467;SELL
43624.00153;43624.00153;6299;7970.01;0.030731;SELL
43624.00153;43624.00153;6307;7970.01;0.053878;SELL
43624.00154;43624.00154;6311;7970.01;0.001893;SELL
43624.00154;43624.00154;6314;7970.85;0.073217;BUY
43624.00154;43624.00154;6317;7970.01;0.013447;SELL
43624.00154;43624.00154;6318;248.56;0.36989;SELL
43624.00154;43624.00154;6319;248.56;2.26374;SELL
43624.00154;43624.00154;6320;248.55;0.20944;SELL
43624.00154;43624.00154;6321;248.54;0.11182;SELL
43624.00154;43624.00154;6322;248.54;0.11354;SELL
43624.00154;43624.00154;6323;248.53;0.35899;SELL
43624.00154;43624.00154;6324;248.53;0.99858;SELL
43624.00154;43624.00154;6329;248.66;0.369;BUY
43624.00154;43624.00154;6331;7970.01;0.011513;SELL
43624.00154;43624.00154;6336;248.65;4;BUY
43624.00154;43624.00154;6338;7970.01;0.124793;SELL
43624.00154;43624.00154;6339;248.65;4;BUY
43624.00154;43624.00154;6341;7970.02;0.124793;SELL
43624.00154;43624.00154;6342;248.65;4;BUY
43624.00154;43624.00154;6344;7970.02;0.124793;SELL
43624.00154;43624.00155;6346;248.65;4;BUY
43624.00155;43624.00155;6348;7970.02;0.124793;SELL
43624.00155;43624.00155;6353;7972.38;0.001512;BUY
43624.00155;43624.00155;6354;248.66;0.00095;BUY
43624.00155;43624.00155;6355;248.66;1.64505;BUY
43624.00155;43624.00155;6357;7970.02;0.051354;SELL
43624.00155;43624.00155;6361;248.68;0.04809;BUY
43624.00155;43624.00155;6371;7970.02;0.00188;SELL
43624.00155;43624.00155;6372;7972.38;0.031614;BUY
43624.00155;43624.00155;6373;7972.39;0.071601;BUY
43624.00155;43624.00155;6380;248.68;0.691;BUY
43624.00155;43624.00155;6383;7972.44;0.021554;SELL
43624.00155;43624.00156;6384;248.67;0.676;BUY
43624.00155;43624.00156;6391;7972.44;0.021085;SELL
43624.00156;43624.00156;6392;7972.58;0.001446;BUY
43624.00156;43624.00156;6405;7972.46;0.003246;SELL
43624.00157;43624.00157;6413;248.63;0.49803;SELL
43624.00157;43624.00157;6414;7972.69;0.16931;BUY
43624.00157;43624.00157;6415;7972.46;0.105492;SELL
43624.00157;43624.00157;6426;7972.44;0.008506;SELL
43624.00159;43624.00159;6472;7972.44;0.098247;SELL
43624.00159;43624.00159;6478;7972.83;0.001399;BUY
43624.0016;43624.0016;6506;7972.74;0.005;BUY
43624.0016;43624.0016;6509;248.66;0.369;BUY
43624.0016;43624.0016;6511;7972.46;0.011509;SELL
43624.00161;43624.00161;6520;7972.46;0.001713;SELL
43624.00161;43624.00161;6524;248.66;0.36997;BUY
43624.00161;43624.00161;6525;248.67;0.00046;BUY
43624.00161;43624.00161;6526;248.67;0.30157;BUY
43624.00161;43624.00161;6527;248.67;0.521;BUY
43624.00162;43624.00162;6529;7972.46;0.02096;SELL
43624.00162;43624.00162;6531;7972.46;0.016251;SELL
43624.00162;43624.00162;6536;7972.46;0.049455;SELL
43624.00162;43624.00162;6554;248.67;0.00073;BUY
43624.00162;43624.00162;6555;248.7;0.04622;BUY
43624.00164;43624.00164;6581;7972.69;0.110369;BUY
43624.00164;43624.00164;6586;248.61;0.40569;SELL
43624.00165;43624.00165;6598;7972.48;0.001893;SELL
43624.00165;43624.00165;6599;7972.48;0.077645;SELL
43624.00165;43624.00165;6600;7972.63;0.112885;BUY
43624.00165;43624.00165;6601;7972.64;0.009456;BUY
43624.00165;43624.00165;6602;7972.7;0.01;BUY
43624.00165;43624.00165;6604;7972.86;0.10754;BUY
43624.00166;43624.00166;6608;7972.48;0.000026;SELL
43624.00166;43624.00166;6609;7972.44;0.000033;SELL
43624.00166;43624.00166;6610;7970.22;0.035119;SELL
43624.00166;43624.00166;6611;7970.21;0.075024;SELL
43624.00166;43624.00166;6612;7970.09;0.25;SELL
43624.00166;43624.00166;6613;7969.65;0.008003;SELL
43624.00166;43624.00166;6614;7969.34;0.5;SELL
43624.00166;43624.00166;6615;7969.33;0.003115;SELL
43624.00166;43624.00166;6616;7969.25;0.011356;SELL
43624.00166;43624.00166;6617;7969.24;0.058271;SELL
43624.00166;43624.00166;6618;7968.98;1;SELL
43624.00166;43624.00166;6619;7968.98;0.118375;SELL
43624.00166;43624.00166;6620;7968.79;0.5;SELL
43624.00166;43624.00166;6621;7968.18;0.001305;SELL
43624.00166;43624.00166;6622;7967.96;0.150502;SELL
43624.00166;43624.00166;6623;7967.94;0.150498;SELL
43624.00166;43624.00166;6624;7967.94;0.150498;SELL
43624.00166;43624.00166;6625;7967.79;0.5;SELL
43624.00166;43624.00166;6626;7967.6;0.191;SELL
43624.00166;43624.00166;6627;7966.71;0.281451;SELL
43624.00166;43624.00166;6628;7966.71;0.281451;SELL
43624.00166;43624.00166;6629;7966.71;0.281451;SELL
43624.00166;43624.00166;6630;7966.71;0.281451;SELL
43624.00166;43624.00166;6631;7966.71;0.274046;SELL
43624.00166;43624.00166;6632;7966.7;0.495186;SELL
43624.00166;43624.00166;6633;7966.7;0.000045;SELL
43624.00166;43624.00166;6635;248.6;2.29823;SELL
43624.00166;43624.00166;6636;248.6;0.20112;SELL
43624.00166;43624.00166;6640;248.57;0.36996;SELL
43624.00166;43624.00166;6659;7970.31;0.0759;BUY
43624.00166;43624.00166;6662;7972.2;0.029028;BUY
43624.00167;43624.00167;6665;7972.19;0.009915;BUY
43624.00167;43624.00167;6667;7972.13;0.001437;BUY
43624.00167;43624.00167;6669;248.57;0.53357;BUY
43624.00169;43624.00169;6693;7970.74;0.157126;BUY
43624.00169;43624.00169;6705;248.53;4.19438;BUY
43624.00169;43624.00169;6706;248.56;0.99278;BUY
43624.00169;43624.0017;6709;248.65;0.0442;BUY
43624.0017;43624.0017;6713;7968.54;0.017347;SELL
43624.0017;43624.0017;6714;7968.53;0.035128;SELL
43624.0017;43624.0017;6715;7968.26;0.414276;SELL
43624.0017;43624.0017;6716;7970.73;0.0504;BUY
43624.0017;43624.0017;6717;248.65;0.41007;BUY
43624.00171;43624.00171;6738;7968.53;0.024171;SELL
43624.00171;43624.00171;6744;7968.53;0.01092;SELL
43624.00172;43624.00172;6754;7971.47;0.001451;BUY
43624.00172;43624.00172;6770;7970.15;0.104754;BUY
43624.00173;43624.00173;6777;7968.53;0.00188;SELL
43624.00173;43624.00173;6797;7971.39;0.004167;BUY
43624.00173;43624.00173;6798;7971.38;0.024175;BUY
43624.00174;43624.00174;6801;7971.37;0.030961;BUY
43624.00174;43624.00174;6802;7971.38;0.094974;BUY
43624.00174;43624.00174;6803;7971.41;0.02;BUY
43624.00174;43624.00174;6804;7971.56;0.028853;BUY
43624.00174;43624.00174;6829;7968.62;0.009901;SELL
43624.00174;43624.00174;6831;7968.62;0.013219;SELL
43624.00174;43624.00174;6832;7968.6;0.067334;SELL
43624.00174;43624.00174;6833;7968.58;0.028273;SELL
43624.00174;43624.00174;6834;7968.58;0.085486;SELL
43624.00174;43624.00174;6835;248.64;0.04757;BUY
43624.00175;43624.00175;6858;7968.61;0.035092;SELL
43624.00175;43624.00175;6861;7970.26;0.042904;SELL
43624.00176;43624.00176;6862;248.6;3.86155;BUY
43624.00176;43624.00176;6868;7968.72;0.001403;SELL
43624.00176;43624.00176;6880;7971.49;0.001488;BUY
43624.00178;43624.00178;6928;7971.51;0.035125;BUY
43624.00178;43624.00178;6929;7971.52;0.00966;BUY
43624.00178;43624.00178;6943;7969.07;0.035125;SELL
43624.00178;43624.00178;6944;7969.06;0.071294;SELL
43624.00178;43624.00178;6957;7971.52;0.011661;BUY
43624.00178;43624.00178;6960;7971.5;0.01166;BUY
43624.00179;43624.00179;6976;7969.08;0.031164;SELL
43624.00179;43624.00179;6985;7969.72;0.136211;BUY
43624.00179;43624.00179;7003;248.63;0.04672;BUY
43624.00179;43624.00179;7008;7970;0.010748;SELL
43624.0018;43624.0018;7023;248.63;0.67969;BUY
43624.0018;43624.0018;7029;7970;0.000546;SELL
43624.0018;43624.0018;7038;7971.49;0.001894;BUY
43624.00181;43624.00181;7059;7971.46;0.035125;BUY
43624.00181;43624.00181;7060;7971.47;0.045493;BUY
43624.00181;43624.00181;7061;7972.48;0.000696;BUY
43624.00182;43624.00182;7085;7970.86;0.105635;SELL
43624.00183;43624.00183;7097;7971.7;0.009423;BUY
43624.00183;43624.00183;7104;7970.26;0.001478;SELL
43624.00183;43624.00183;7111;248.6;2.25554;BUY
43624.00183;43624.00183;7112;248.58;0.76412;SELL
43624.00183;43624.00183;7129;7971.7;0.002919;BUY
43624.00183;43624.00183;7133;248.63;0.08972;BUY
43624.00184;43624.00184;7140;7971.7;0.001459;BUY
43624.00185;43624.00185;7171;7971.68;0.046328;BUY
43624.00185;43624.00185;7172;7971.7;0.003842;BUY
43624.00185;43624.00185;7173;7971.7;0.023321;BUY
43624.00185;43624.00185;7174;7971.71;0.051741;BUY
43624.00185;43624.00185;7176;7971.71;0.003447;BUY
43624.00186;43624.00186;7216;7972.48;0.01;BUY
43624.00186;43624.00186;7224;7970.26;0.000009;SELL
43624.00186;43624.00186;7225;7970.2;0.019566;SELL
43624.00186;43624.00187;7265;248.66;0.04508;BUY
43624.00188;43624.00188;7338;7972.45;0.019565;BUY
43624.00188;43624.00188;7339;7972.46;0.041191;BUY
43624.00188;43624.00188;7340;7972.48;0.000662;BUY
43624.00188;43624.00188;7341;7972.72;0.001305;BUY
43624.00188;43624.00188;7342;7972.86;0.002183;BUY
43624.00189;43624.00189;7344;7972.86;0.000179;BUY
43624.00189;43624.00189;7371;7971.68;0.193457;BUY
43624.0019;43624.0019;7385;7970.45;0.00149;SELL
43624.0019;43624.0019;7386;7970.43;0.004152;SELL
43624.0019;43624.0019;7387;7970.4;0.02891;SELL
43624.0019;43624.0019;7401;248.63;1.13729;SELL
43624.0019;43624.0019;7402;248.57;0.39942;SELL
43624.0019;43624.0019;7407;7970.29;0.00188;SELL
43624.00191;43624.00191;7414;7973.7;0.001428;BUY
43624.00191;43624.00191;7427;7973.6;0.008655;BUY
43624.00192;43624.00192;7446;7973.51;0.01237;BUY
43624.00192;43624.00192;7447;7973.51;0.002146;BUY
43624.00192;43624.00192;7463;7973.42;0.02382;BUY
43624.00192;43624.00192;7465;7973.42;0.001611;BUY
43624.00192;43624.00192;7469;7971.46;0.019088;SELL
43624.00193;43624.00193;7487;7970.22;0.01961;SELL
43624.00194;43624.00194;7490;7973.32;0.003436;BUY
43624.00194;43624.00194;7491;248.63;0.04429;BUY
43624.00194;43624.00194;7503;7973.31;0.002423;BUY
43624.00194;43624.00194;7504;7973.33;0.000577;BUY
43624.00195;43624.00195;7510;7970.47;0.005577;SELL
43624.00195;43624.00195;7516;7970.52;0.014688;SELL
43624.00195;43624.00195;7520;7973.28;0.002005;BUY
43624.00195;43624.00195;7521;248.59;0.1513;SELL
43624.00195;43624.00195;7526;248.59;0.21858;SELL
43624.00195;43624.00195;7527;248.63;1.69577;BUY
43624.00196;43624.00196;7547;7970.56;0.023921;SELL
43624.00197;43624.00197;7589;7973.09;0.03454;BUY
43624.00197;43624.00197;7590;7973.1;0.113544;BUY
43624.00197;43624.00197;7591;7973.1;0.003572;BUY
43624.00197;43624.00197;7592;7973.12;0.035538;BUY
43624.00197;43624.00197;7593;7974.57;0.013456;BUY
43624.00198;43624.00198;7601;7970.56;0.000009;SELL
43624.00198;43624.00198;7602;7970.55;0.035117;SELL
43624.00198;43624.00198;7603;7970.03;0.008004;SELL
43624.00198;43624.00198;7604;7970.01;0.0125;SELL
43624.00198;43624.00198;7605;7969.83;0.076109;SELL
43624.00198;43624.00198;7611;7974.42;0.001411;BUY
43624.00198;43624.00198;7616;7973;0.116346;BUY
43624.00199;43624.00199;7617;248.68;0.04749;BUY
43624.002;43624.002;7634;7971.71;0.0028;BUY
43624.002;43624.002;7635;7974.25;0.008004;BUY
43624.002;43624.002;7636;7974.27;0.004136;BUY
43624.002;43624.002;7637;7974.28;0.075476;BUY
43624.002;43624.002;7640;7974.28;0.0028;BUY
43624.002;43624.002;7641;7974.28;0.002786;BUY
43624.00201;43624.00201;7674;7972.07;0.119831;SELL
43624.00201;43624.00201;7675;7971.94;0.008003;SELL
43624.00201;43624.00201;7676;7971.93;0.023209;SELL
43624.00201;43624.00201;7677;7971.91;0.035105;SELL
43624.00201;43624.00201;7678;7971.9;0.114311;SELL
43624.00201;43624.00201;7679;7971.59;1;SELL
43624.00201;43624.00201;7680;7971.38;0.5;SELL
43624.00201;43624.00201;7681;7970.85;0.919987;SELL
43624.00201;43624.00201;7683;7970.98;0.018362;SELL
43624.00201;43624.00201;7685;7970.58;0.035105;SELL
43624.00201;43624.00201;7686;7970.57;0.06636;SELL
43624.00202;43624.00202;7701;7970.58;0.0351;SELL
43624.00202;43624.00202;7705;7970.58;0.000005;SELL
43624.00202;43624.00202;7706;7970.58;0.004614;SELL
43624.00202;43624.00202;7707;7970.59;0.004612;SELL
43624.00202;43624.00202;7709;7975.41;0.008003;BUY
43624.00202;43624.00202;7710;7975.41;0.042397;BUY
43624.00202;43624.00202;7711;7973.16;0.077547;SELL
43624.00202;43624.00202;7712;7970.59;0.027203;SELL
43624.00203;43624.00203;7720;7970.6;0.008004;SELL
43624.00203;43624.00203;7721;7970.59;0.003292;SELL
43624.00203;43624.00203;7722;7970.58;0.002626;SELL
43624.00203;43624.00203;7729;7974.74;0.001515;BUY
43624.00203;43624.00203;7730;248.61;3.38536;BUY
43624.00203;43624.00203;7731;248.59;1.12037;SELL
43624.00203;43624.00203;7738;248.65;0.0451;BUY
43624.00205;43624.00205;7792;7973.61;0.003391;BUY
43624.00205;43624.00205;7793;7973.54;0.092367;BUY
43624.00205;43624.00205;7794;7973.55;0.115866;BUY
43624.00205;43624.00205;7795;7973.61;0.019818;BUY
43624.00205;43624.00205;7796;7974.15;0.113759;BUY
43624.00205;43624.00205;7797;7974.17;0.151705;BUY
43624.00205;43624.00205;7798;7974.17;0.151705;BUY
43624.00205;43624.00205;7799;7974.17;0.151705;BUY
43624.00205;43624.00205;7800;7974.17;0.151705;BUY
43624.00205;43624.00205;7801;7974.17;0.05137;BUY
43624.00205;43624.00205;7803;248.64;1.40042;BUY
43624.00206;43624.00206;7804;7973.43;0.008;BUY
43624.00206;43624.00206;7812;7973.43;0.000004;BUY
43624.00206;43624.00206;7813;7973.45;0.018801;BUY
43624.00206;43624.00206;7814;7973.45;0.004239;BUY
43624.00206;43624.00206;7815;7973.47;0.002076;BUY
43624.00206;43624.00206;7816;7974.17;0.01249;BUY
43624.00206;43624.00206;7817;7974.17;0.008;BUY
43624.00206;43624.00206;7826;7972.22;0.025573;SELL
43624.00206;43624.00206;7827;7970.86;0.008004;SELL
43624.00206;43624.00206;7828;7970.84;0.035113;SELL
43624.00206;43624.00206;7829;7970.83;0.018296;SELL
43624.00207;43624.00207;7831;7974.13;0.008004;BUY
43624.00207;43624.00207;7832;7974.14;0.014894;BUY
43624.00208;43624.00208;7850;7974.11;0.001479;BUY
43624.00208;43624.00208;7855;7971.23;0.00188;SELL
43624.00208;43624.00208;7867;248.65;0.04545;BUY
43624.00208;43624.00208;7869;248.63;0.25799;SELL
43624.00208;43624.00208;7870;248.58;1.97722;SELL
43624.00209;43624.00209;7886;7974.07;0.003769;BUY
43624.0021;43624.0021;7894;248.65;1.31284;BUY
43624.0021;43624.0021;7896;248.68;0.71426;BUY
43624.00212;43624.00212;7951;248.58;0.04426;SELL
43624.00213;43624.00213;7966;248.67;0.04647;BUY
43624.00216;43624.00216;8036;248.59;0.63235;SELL
43624.00216;43624.00216;8040;248.61;0.63905;BUY
43624.00216;43624.00216;8058;248.64;0.105;BUY
43624.00216;43624.00216;8081;248.57;2.30836;SELL
43624.00217;43624.00217;8106;248.56;0.16936;SELL
43624.00218;43624.00218;8123;248.56;0.16935;SELL
43624.00218;43624.00218;8134;248.61;0.04621;BUY
43624.00218;43624.00218;8137;248.52;0.08;SELL
43624.00219;43624.00219;8151;248.52;2.06224;SELL
43624.00219;43624.00219;8152;248.51;0.37002;SELL
43624.00219;43624.00219;8153;248.5;6.25;SELL
43624.00219;43624.00219;8154;248.5;1.23402;SELL
43624.00219;43624.00219;8177;248.5;0.25593;SELL
43624.00222;43624.00222;8257;248.55;1.33791;BUY
43624.00222;43624.00222;8258;248.55;0.37562;BUY
43624.00223;43624.00223;8278;248.58;0.04818;BUY
43624.00226;43624.00226;8329;248.58;1.2897;BUY
43624.00226;43624.00226;8334;248.58;0.00003;BUY
43624.00226;43624.00226;8337;248.59;2.14196;BUY
43624.00228;43624.00228;8384;248.65;0.04756;BUY
43624.00229;43624.00229;8403;248.61;1.59693;SELL
43624.00229;43624.00229;8404;248.59;0.35156;SELL
43624.00229;43624.00229;8419;248.56;0.04378;SELL
43624.00233;43624.00233;8490;248.59;0.04807;BUY
43624.00236;43624.00236;8558;248.55;0.14724;BUY
43624.00238;43624.00238;8572;248.54;0.0457;BUY
43624.00239;43624.00239;8583;248.5;1.05181;SELL
43624.00239;43624.00239;8584;248.5;0.13534;SELL
43624.00239;43624.00239;8585;248.49;0.37014;SELL
43624.00239;43624.00239;8586;248.48;0.14086;SELL
43624.00239;43624.00239;8587;248.46;0.09291;SELL
43624.00239;43624.00239;8588;248.45;0.43201;SELL
43624.00239;43624.00239;8589;248.45;0.11354;SELL
43624.00239;43624.00239;8590;248.44;0.06301;SELL
43624.00239;43624.00239;8591;248.44;5.58103;SELL
43624.00239;43624.00239;8594;248.45;2.19263;SELL
43624.00239;43624.00239;8595;248.52;0.45786;BUY
43624.00241;43624.00241;8618;248.46;0.9737;SELL
43624.00245;43624.00245;8738;248.49;0.04422;BUY
43624.00246;43624.00246;8756;248.42;0.409;SELL
43624.0025;43624.0025;8833;248.43;0.08013;BUY
43624.00252;43624.00252;8864;248.43;0.0469;BUY
43624.00257;43624.00257;8949;248.43;0.04551;BUY
43624.0026;43624.0026;9032;248.47;0.08;BUY
43624.00262;43624.00262;9055;248.47;0.04517;BUY
43624.00263;43624.00263;9078;248.44;3.96983;BUY
43624.00263;43624.00263;9079;248.46;0.92077;BUY
43624.00265;43624.00265;9106;248.47;0.33639;BUY
43624.00267;43624.00267;9130;248.47;0.04736;BUY
43624.00267;43624.00267;9143;248.44;1.519;SELL
43624.00267;43624.00267;9152;248.44;0.207;SELL
43624.00268;43624.00268;9173;248.47;1.42945;BUY
43624.00269;43624.00269;9196;248.5;1;BUY
43624.0027;43624.0027;9202;248.45;4;SELL
43624.0027;43624.0027;9203;248.44;0.00073;SELL
43624.0027;43624.0027;9204;248.43;5;SELL
43624.0027;43624.0027;9205;248.42;0.00021;SELL
43624.0027;43624.0027;9206;248.41;0.04167;SELL
43624.0027;43624.0027;9207;248.4;0.1;SELL
43624.0027;43624.0027;9210;248.4;253;BUY
43624.0027;43624.0027;9211;248.4;0.49265;BUY
43624.00273;43624.00273;9258;248.42;0.55031;SELL
43624.00274;43624.00274;9268;248.54;0.04451;BUY
43624.00274;43624.00275;9274;248.42;0.37016;SELL
43624.00274;43624.00275;9275;248.41;2.15555;SELL
43624.00274;43624.00275;9276;248.41;5.45622;SELL
43624.00278;43624.00278;9315;248.42;2.35288;SELL
43624.00279;43624.00279;9338;248.5;0.0449;BUY
43624.00282;43624.00282;9361;248.44;1.42107;SELL
43624.00282;43624.00282;9362;248.4;2.06201;SELL
43624.00282;43624.00282;9366;248.42;0.261;BUY
43624.00283;43624.00283;9389;248.42;0.01403;BUY
43624.00284;43624.00284;9399;248.47;0.04561;BUY
43624.00284;43624.00284;9410;248.41;4;SELL
43624.00284;43624.00284;9411;248.41;2.31842;SELL
43624.00284;43624.00284;9412;248.4;0.89248;SELL
43624.00287;43624.00287;9507;248.46;0.32217;BUY
43624.00287;43624.00287;9509;248.43;1.88386;SELL
43624.00289;43624.00289;9542;248.46;0.04504;BUY
43624.00292;43624.00292;9578;248.47;1.68709;BUY
