time_exchange;time_coinapi;guid;price;base_amount;taker_side
2019-06-08T00:00:34.266000000;2019-06-08T00:00:34.320553049;1486;248.57;0.79224;SELL
2019-06-08T00:00:35.580000000;2019-06-08T00:00:35.606879063;1542;248.57;0.04745;BUY
2019-06-08T00:00:35.998000000;2019-06-08T00:00:36.039111336;1552;248.57;5;BUY
2019-06-08T00:00:37.027000000;2019-06-08T00:00:37.049256481;1604;248.57;0.19555;BUY
2019-06-08T00:00:37.186000000;2019-06-08T00:00:37.450715996;1610;248.57;5.136;SELL
2019-06-08T00:00:37.319000000;2019-06-08T00:00:37.450715996;1614;248.57;1;SELL
2019-06-08T00:00:37.342000000;2019-06-08T00:00:37.450715996;1619;248.57;0.28183;SELL
2019-06-08T00:00:38.229000000;2019-06-08T00:00:38.293542618;1663;248.6;3.638;BUY
2019-06-08T00:00:38.229000000;2019-06-08T00:00:38.293949494;1664;248.6;2.362;BUY
2019-06-08T00:00:38.241000000;2019-06-08T00:00:38.301988009;1665;248.6;0.313;BUY
2019-06-08T00:00:38.241000000;2019-06-08T00:00:38.302690925;1666;248.61;2.19217;BUY
2019-06-08T00:00:38.241000000;2019-06-08T00:00:38.303140521;1667;248.63;3.42534;BUY
2019-06-08T00:00:39.207000000;2019-06-08T00:00:39.335616141;1719;248.59;0.06;SELL
2019-06-08T00:00:39.753000000;2019-06-08T00:00:39.776267496;1754;248.65;0.14774;BUY
2019-06-08T00:00:40.300000000;2019-06-08T00:00:40.350039138;1774;248.56;0.04307;SELL
2019-06-08T00:00:40.611000000;2019-06-08T00:00:40.632796526;1788;248.56;2e-05;SELL
2019-06-08T00:00:40.611000000;2019-06-08T00:00:40.633468503;1789;248.55;0.05998;SELL
2019-06-08T00:00:41.088000000;2019-06-08T00:00:41.166768155;1800;248.59;0.12721;BUY
2019-06-08T00:00:41.804000000;2019-06-08T00:00:41.826085893;1808;248.58;0.04605;BUY
2019-06-08T00:00:42.340000000;2019-06-08T00:00:42.400380382;1818;248.61;0.84191;BUY
2019-06-08T00:00:43.750000000;2019-06-08T00:00:43.772399625;1854;248.56;1.195;SELL
2019-06-08T00:00:43.868000000;2019-06-08T00:00:43.890893149;1860;248.56;0.257;SELL
2019-06-08T00:00:45.576000000;2019-06-08T00:00:45.599040825;1906;248.55;0.01204;SELL
2019-06-08T00:00:45.576000000;2019-06-08T00:00:45.599172381;1907;248.54;0.2503;SELL
2019-06-08T00:00:46.252000000;2019-06-08T00:00:46.305145691;1944;248.56;0.29963;SELL
2019-06-08T00:00:46.697000000;2019-06-08T00:00:46.719154198;1970;248.56;0.11757;SELL
2019-06-08T00:00:46.991000000;2019-06-08T00:00:47.042168462;1977;248.56;0.65195;SELL
2019-06-08T00:00:47.997000000;2019-06-08T00:00:48.041742049;2019;248.58;2.36589;BUY
2019-06-08T00:00:48.005000000;2019-06-08T00:00:48.041742049;2023;248.59;2;BUY
2019-06-08T00:00:48.005000000;2019-06-08T00:00:48.041742049;2024;248.59;2;BUY
2019-06-08T00:00:48.029000000;2019-06-08T00:00:48.051302354;2025;248.61;0.04794;BUY
2019-06-08T00:00:48.125000000;2019-06-08T00:00:48.234432213;2033;248.61;1.45206;BUY
2019-06-08T00:00:48.443000000;2019-06-08T00:00:48.494153871;2113;248.59;0.39905;SELL
2019-06-08T00:00:48.551000000;2019-06-08T00:00:48.583073470;2170;248.58;0.2168;SELL
2019-06-08T00:00:49.382000000;2019-06-08T00:00:49.435636458;2251;248.62;0.27467;BUY
2019-06-08T00:00:49.382000000;2019-06-08T00:00:49.436131519;2252;248.62;2.18016;BUY
2019-06-08T00:00:49.423000000;2019-06-08T00:00:49.471815239;2256;248.58;0.75109;SELL
2019-06-08T00:00:49.602000000;2019-06-08T00:00:49.625777992;2263;248.63;0.36967;BUY
2019-06-08T00:00:51.829000000;2019-06-08T00:00:51.850443893;2352;248.64;0.08591;BUY
2019-06-08T00:00:53.776000000;2019-06-08T00:00:53.796099881;2420;248.58;4;SELL
2019-06-08T00:00:53.776000000;2019-06-08T00:00:53.796758157;2421;248.56;3.97356;SELL
2019-06-08T00:00:54.246000000;2019-06-08T00:00:54.304561687;2435;248.59;0.0469;BUY
2019-06-08T00:00:54.438000000;2019-06-08T00:00:54.481938311;2477;248.58;2.231;BUY
2019-06-08T00:00:55.003000000;2019-06-08T00:00:55.042516402;2516;248.57;0.373;BUY
2019-06-08T00:00:55.009000000;2019-06-08T00:00:55.042516402;2521;248.57;0.00031;BUY
2019-06-08T00:00:55.009000000;2019-06-08T00:00:55.042516402;2523;248.58;0.0004;BUY
2019-06-08T00:00:55.009000000;2019-06-08T00:00:55.042516402;2524;248.6;2.23189;BUY
2019-06-08T00:00:55.804000000;2019-06-08T00:00:55.825462065;2571;248.65;2.64926;BUY
2019-06-08T00:00:56.058000000;2019-06-08T00:00:56.116388628;2595;248.67;2;BUY
2019-06-08T00:00:56.304000000;2019-06-08T00:00:56.356547075;2672;248.63;1.81024;SELL
2019-06-08T00:00:56.500000000;2019-06-08T00:00:56.531347881;2688;248.63;2.18955;SELL
2019-06-08T00:00:56.714000000;2019-06-08T00:00:56.735588562;2704;248.63;0.00021;SELL
2019-06-08T00:00:56.714000000;2019-06-08T00:00:56.736060176;2705;248.63;0.89371;SELL
2019-06-08T00:00:57.016000000;2019-06-08T00:00:57.102768639;2743;248.67;0.64;BUY
2019-06-08T00:00:57.055000000;2019-06-08T00:00:57.205229218;2747;248.67;0.06;BUY
2019-06-08T00:00:57.055000000;2019-06-08T00:00:57.205229218;2749;248.67;0.20258;BUY
2019-06-08T00:00:57.238000000;2019-06-08T00:00:57.298821340;2766;248.74;0.08006;BUY
2019-06-08T00:00:58.212000000;2019-06-08T00:00:58.277637702;2821;248.73;2.35968;BUY
2019-06-08T00:00:58.212000000;2019-06-08T00:00:58.278168661;2823;248.74;0.06719;BUY
2019-06-08T00:00:58.432000000;2019-06-08T00:00:58.480444550;2836;248.66;2;SELL
2019-06-08T00:01:00.068000000;2019-06-08T00:01:00.143538924;2915;248.76;0.4;BUY
2019-06-08T00:01:00.111000000;2019-06-08T00:01:00.220405727;2920;248.76;1;BUY
2019-06-08T00:01:00.474000000;2019-06-08T00:01:00.526992959;2929;248.83;0.04799;BUY
2019-06-08T00:01:00.519000000;2019-06-08T00:01:00.566799737;2930;248.77;1.00218;SELL
2019-06-08T00:01:00.595000000;2019-06-08T00:01:00.628166508;2933;248.77;0.2816;SELL
2019-06-08T00:01:00.973000000;2019-06-08T00:01:00.994009995;2946;248.77;3.95922;SELL
2019-06-08T00:01:00.973000000;2019-06-08T00:01:00.994483666;2947;248.77;2.03478;SELL
2019-06-08T00:01:01.465000000;2019-06-08T00:01:01.507750828;2963;248.78;1.703;SELL
2019-06-08T00:01:01.465000000;2019-06-08T00:01:01.508101987;2964;248.77;1.60322;SELL
2019-06-08T00:01:01.465000000;2019-06-08T00:01:01.508530552;2965;248.77;2.35751;SELL
2019-06-08T00:01:01.465000000;2019-06-08T00:01:01.509010059;2966;248.73;2.30354;SELL
2019-06-08T00:01:01.546000000;2019-06-08T00:01:01.576507900;2967;248.79;5.243;SELL
2019-06-08T00:01:01.546000000;2019-06-08T00:01:01.576870227;2968;248.74;4;SELL
2019-06-08T00:01:01.546000000;2019-06-08T00:01:01.577163684;2969;248.73;1.43357;SELL
2019-06-08T00:01:01.876000000;2019-06-08T00:01:01.900092724;2979;248.83;0.53873;BUY
2019-06-08T00:01:03.399000000;2019-06-08T00:01:03.455374652;3071;248.83;0.413;BUY
2019-06-08T00:01:04.004000000;2019-06-08T00:01:04.044734434;3093;248.83;0.00028;BUY
2019-06-08T00:01:04.186000000;2019-06-08T00:01:04.262886026;3099;248.86;4.538;BUY
2019-06-08T00:01:04.240000000;2019-06-08T00:01:04.302376757;3100;248.86;4.597;BUY
2019-06-08T00:01:04.265000000;2019-06-08T00:01:04.322494268;3102;248.86;3.1306;BUY
2019-06-08T00:01:04.690000000;2019-06-08T00:01:04.712963164;3119;248.94;0.04747;BUY
2019-06-08T00:01:08.463000000;2019-06-08T00:01:08.501215542;3380;248.95;0.14614;BUY
2019-06-08T00:01:08.958000000;2019-06-08T00:01:08.979358455;3425;248.89;0.12723;SELL
2019-06-08T00:01:08.996000000;2019-06-08T00:01:09.041780293;3430;248.89;0.373;SELL
2019-06-08T00:01:09.009000000;2019-06-08T00:01:09.041780293;3432;248.89;2.76494;SELL
2019-06-08T00:01:10.263000000;2019-06-08T00:01:10.312192025;3485;248.89;1.97783;SELL
2019-06-08T00:01:10.435000000;2019-06-08T00:01:10.473245954;3491;248.88;2.06724;SELL
2019-06-08T00:01:10.513000000;2019-06-08T00:01:10.541871456;3494;248.87;5.136;SELL
2019-06-08T00:01:10.513000000;2019-06-08T00:01:10.542042919;3495;248.87;4.09275;SELL
2019-06-08T00:01:10.515000000;2019-06-08T00:01:10.543322251;3496;248.87;1.15025;SELL
2019-06-08T00:01:10.515000000;2019-06-08T00:01:10.544002322;3497;248.87;0.44265;SELL
2019-06-08T00:01:10.530000000;2019-06-08T00:01:10.555614094;3499;248.87;4.05135;SELL
2019-06-08T00:01:10.530000000;2019-06-08T00:01:10.555935329;3500;248.87;5.243;SELL
2019-06-08T00:01:10.530000000;2019-06-08T00:01:10.556316199;3501;248.87;2.47524;SELL
2019-06-08T00:01:10.908000000;2019-06-08T00:01:10.930578448;3522;248.92;0.04492;BUY
2019-06-08T00:01:11.438000000;2019-06-08T00:01:11.482090751;3565;248.81;0.36956;SELL
2019-06-08T00:01:11.495000000;2019-06-08T00:01:11.530626434;3566;248.8;2.82;SELL
2019-06-08T00:01:11.844000000;2019-06-08T00:01:11.865476204;3592;248.72;0.74362;SELL
2019-06-08T00:01:11.844000000;2019-06-08T00:01:11.866708108;3593;248.72;0.70613;SELL
2019-06-08T00:01:11.844000000;2019-06-08T00:01:11.866708108;3594;248.72;0.36962;SELL
2019-06-08T00:01:11.956000000;2019-06-08T00:01:11.978426448;3602;248.72;0.36967;SELL
2019-06-08T00:01:11.956000000;2019-06-08T00:01:11.978930656;3603;248.71;5.24495;SELL
2019-06-08T00:01:11.956000000;2019-06-08T00:01:11.979320671;3604;248.71;1.55103;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:11.998622945;3607;248.71;1.72253;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:11.998622945;3608;248.71;4.22044;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:11.998622945;3609;248.71;5.24495;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.008619155;3610;248.71;3.27356;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.022592918;3611;248.71;4.22044;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.023182517;3612;248.71;5.24495;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3613;248.71;3.27356;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3614;248.71;4.22044;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3616;248.71;5.24495;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3617;248.71;3.27356;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3618;248.71;4.22044;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3619;248.71;5.24495;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3620;248.71;3.27356;SELL
2019-06-08T00:01:11.975000000;2019-06-08T00:01:12.042577629;3621;248.71;3.84183;SELL
2019-06-08T00:01:12.042000000;2019-06-08T00:01:12.063180132;3624;248.72;0.36967;SELL
2019-06-08T00:01:12.298000000;2019-06-08T00:01:12.353184189;3633;248.7;0.3697;SELL
2019-06-08T00:01:12.617000000;2019-06-08T00:01:12.645253006;3658;248.69;6.09271;SELL
2019-06-08T00:01:12.617000000;2019-06-08T00:01:12.645253006;3659;248.69;1.0507;SELL
2019-06-08T00:01:12.617000000;2019-06-08T00:01:12.645253006;3660;248.69;5.98724;SELL
2019-06-08T00:01:12.617000000;2019-06-08T00:01:12.645253006;3661;248.69;0.11947;SELL
2019-06-08T00:01:12.617000000;2019-06-08T00:01:12.645253006;3662;248.69;5.58993;SELL
2019-06-08T00:01:12.817000000;2019-06-08T00:01:12.840573633;3671;248.69;0.1735;SELL
2019-06-08T00:01:15.129000000;2019-06-08T00:01:15.231619981;3777;248.77;0.04524;BUY
2019-06-08T00:01:15.782000000;2019-06-08T00:01:15.803630607;3805;248.67;1.55899;SELL
2019-06-08T00:01:16.986000000;2019-06-08T00:01:17.057735582;3876;248.71;0.74362;BUY
2019-06-08T00:01:16.986000000;2019-06-08T00:01:17.057735582;3877;248.72;2.25442;BUY
2019-06-08T00:01:18.056000000;2019-06-08T00:01:18.085259008;3919;248.64;1.20649;SELL
2019-06-08T00:01:18.056000000;2019-06-08T00:01:18.085259008;3920;248.64;0.80246;SELL
2019-06-08T00:01:19.348000000;2019-06-08T00:01:19.391653096;3980;248.73;0.04535;BUY
2019-06-08T00:01:21.224000000;2019-06-08T00:01:21.286385046;4132;248.72;0.274;BUY
2019-06-08T00:01:22.542000000;2019-06-08T00:01:22.567275740;4281;248.71;0.69551;BUY
2019-06-08T00:01:22.542000000;2019-06-08T00:01:22.567793088;4282;248.71;1.20449;BUY
2019-06-08T00:01:22.872000000;2019-06-08T00:01:22.892426919;4291;248.63;7.97283;SELL
2019-06-08T00:01:23.039000000;2019-06-08T00:01:23.057217253;4297;248.62;0.91688;SELL
2019-06-08T00:01:23.265000000;2019-06-08T00:01:23.316518737;4305;248.67;0.24463;BUY
2019-06-08T00:01:23.561000000;2019-06-08T00:01:23.589924769;4315;248.7;0.04772;BUY
2019-06-08T00:01:23.654000000;2019-06-08T00:01:23.674849076;4319;248.62;0.04826;SELL
2019-06-08T00:01:23.903000000;2019-06-08T00:01:23.925894191;4321;248.62;6.97623;SELL
2019-06-08T00:01:25.729000000;2019-06-08T00:01:25.750477313;4378;248.61;7.97283;SELL
2019-06-08T00:01:27.442000000;2019-06-08T00:01:27.473275293;4420;248.61;1.40599;BUY
2019-06-08T00:01:27.801000000;2019-06-08T00:01:27.824112404;4432;248.67;0.04827;BUY
2019-06-08T00:01:31.007000000;2019-06-08T00:01:31.045373316;4536;248.57;4;BUY
2019-06-08T00:01:31.017000000;2019-06-08T00:01:31.045373316;4549;248.57;0.38031;BUY
2019-06-08T00:01:31.167000000;2019-06-08T00:01:31.244935042;4561;248.57;0.48276;BUY
2019-06-08T00:01:31.167000000;2019-06-08T00:01:31.245718476;4562;248.57;0.06304;BUY
2019-06-08T00:01:31.225000000;2019-06-08T00:01:31.288721766;4565;248.59;2;BUY
2019-06-08T00:01:32.002000000;2019-06-08T00:01:32.045744332;4587;248.67;0.04504;BUY
2019-06-08T00:01:32.652000000;2019-06-08T00:01:32.676003726;4595;248.6;2;SELL
2019-06-08T00:01:33.119000000;2019-06-08T00:01:33.207831120;4604;248.61;1.125;BUY
2019-06-08T00:01:33.334000000;2019-06-08T00:01:33.376643259;4609;248.61;0.257;BUY
2019-06-08T00:01:33.615000000;2019-06-08T00:01:33.637562592;4617;248.61;0.4759;BUY
2019-06-08T00:01:34.004000000;2019-06-08T00:01:34.044896725;4635;248.62;3;BUY
2019-06-08T00:01:34.015000000;2019-06-08T00:01:34.044896725;4636;248.62;0.0969;BUY
2019-06-08T00:01:34.399000000;2019-06-08T00:01:34.475800936;4692;248.62;0.24893;SELL
2019-06-08T00:01:34.510000000;2019-06-08T00:01:34.539338426;4716;248.62;0.07514;SELL
2019-06-08T00:01:34.724000000;2019-06-08T00:01:34.745969546;4726;248.62;1;SELL
2019-06-08T00:01:35.451000000;2019-06-08T00:01:35.492780801;4751;248.63;0.09809;SELL
2019-06-08T00:01:36.241000000;2019-06-08T00:01:36.298241347;4778;248.7;0.0259;BUY
2019-06-08T00:01:36.241000000;2019-06-08T00:01:36.298807040;4779;248.73;0.02209;BUY
2019-06-08T00:01:36.505000000;2019-06-08T00:01:36.546097696;4793;248.72;0.777;BUY
2019-06-08T00:01:38.193000000;2019-06-08T00:01:38.266996414;4847;248.72;0.12838;BUY
2019-06-08T00:01:39.015000000;2019-06-08T00:01:39.045733642;4910;248.67;0.74346;SELL
2019-06-08T00:01:39.157000000;2019-06-08T00:01:39.330948017;4918;248.66;0.96629;SELL
2019-06-08T00:01:40.447000000;2019-06-08T00:01:40.480866856;5017;248.73;0.04483;BUY
2019-06-08T00:01:40.657000000;2019-06-08T00:01:40.677725208;5027;248.58;2.54;SELL
2019-06-08T00:01:40.657000000;2019-06-08T00:01:40.678238132;5028;248.56;4.80491;SELL
2019-06-08T00:01:40.657000000;2019-06-08T00:01:40.678826730;5029;248.55;0.62808;SELL
2019-06-08T00:01:41.007000000;2019-06-08T00:01:41.044777686;5049;248.59;2;BUY
2019-06-08T00:01:41.063000000;2019-06-08T00:01:41.165347011;5054;248.7;0.52591;BUY
2019-06-08T00:01:42.610000000;2019-06-08T00:01:42.633923165;5131;248.7;0.07614;BUY
2019-06-08T00:01:42.770000000;2019-06-08T00:01:42.791208190;5139;248.62;4;SELL
2019-06-08T00:01:42.770000000;2019-06-08T00:01:42.791588045;5140;248.61;0.38564;SELL
2019-06-08T00:01:42.770000000;2019-06-08T00:01:42.792101964;5141;248.6;4.04519;SELL
2019-06-08T00:01:43.712000000;2019-06-08T00:01:43.734139453;5184;248.62;3;SELL
2019-06-08T00:01:44.659000000;2019-06-08T00:01:44.682206603;5263;248.7;0.04428;BUY
2019-06-08T00:01:44.667000000;2019-06-08T00:01:44.687286825;5264;248.7;1.6226;BUY
2019-06-08T00:01:44.687000000;2019-06-08T00:01:44.708753931;5266;248.71;0.3699;BUY
2019-06-08T00:01:44.713000000;2019-06-08T00:01:44.735777287;5267;248.71;3e-05;BUY
2019-06-08T00:01:44.713000000;2019-06-08T00:01:44.736461986;5268;248.72;6.24997;BUY
2019-06-08T00:01:45.027000000;2019-06-08T00:01:45.048960424;5285;248.72;1.75003;BUY
2019-06-08T00:01:45.052000000;2019-06-08T00:01:45.074625137;5291;248.73;2.18147;BUY
2019-06-08T00:01:45.791000000;2019-06-08T00:01:45.813107230;5337;248.73;0.05245;BUY
2019-06-08T00:01:45.907000000;2019-06-08T00:01:45.929385012;5346;248.73;0.72455;BUY
2019-06-08T00:01:46.014000000;2019-06-08T00:01:46.046508130;5348;248.73;7.223;BUY
2019-06-08T00:01:46.122000000;2019-06-08T00:01:46.291020763;5356;248.74;0.05245;BUY
2019-06-08T00:01:46.216000000;2019-06-08T00:01:46.302568265;5360;248.73;0.11348;SELL
2019-06-08T00:01:46.255000000;2019-06-08T00:01:46.312662551;5361;248.73;0.11348;SELL
2019-06-08T00:01:47.787000000;2019-06-08T00:01:47.810238192;5411;248.76;0.30916;BUY
2019-06-08T00:01:48.409000000;2019-06-08T00:01:48.459418970;5446;248.73;1.59457;SELL
2019-06-08T00:01:48.830000000;2019-06-08T00:01:48.851412332;5461;248.76;0.265;BUY
2019-06-08T00:01:48.886000000;2019-06-08T00:01:48.907129929;5468;248.76;0.04801;BUY
2019-06-08T00:01:50.879000000;2019-06-08T00:01:50.902563779;5534;248.67;2;SELL
2019-06-08T00:01:51.011000000;2019-06-08T00:01:51.044898942;5542;248.76;0.53992;BUY
2019-06-08T00:01:51.377000000;2019-06-08T00:01:51.432968175;5562;248.75;0.256;BUY
2019-06-08T00:01:51.492000000;2019-06-08T00:01:51.534709072;5566;248.75;0.135;BUY
2019-06-08T00:01:52.030000000;2019-06-08T00:01:52.051141809;5581;248.75;1.184;BUY
2019-06-08T00:01:52.780000000;2019-06-08T00:01:52.801929131;5622;248.75;0.43;BUY
2019-06-08T00:01:52.873000000;2019-06-08T00:01:52.896319738;5627;248.75;0.695;BUY
2019-06-08T00:01:53.105000000;2019-06-08T00:01:53.251847275;5635;248.75;0.04662;BUY
2019-06-08T00:01:53.410000000;2019-06-08T00:01:53.461837353;5649;248.75;1.125;BUY
2019-06-08T00:01:53.502000000;2019-06-08T00:01:53.542769331;5655;248.75;0.74;BUY
2019-06-08T00:01:53.731000000;2019-06-08T00:01:53.753964307;5666;248.75;0.576;BUY
2019-06-08T00:01:54.210000000;2019-06-08T00:01:54.289247734;5691;248.75;0.00062;BUY
2019-06-08T00:01:54.210000000;2019-06-08T00:01:54.289247734;5692;248.81;0.11098;BUY
2019-06-08T00:01:54.826000000;2019-06-08T00:01:54.849487272;5720;248.81;0.13809;BUY
2019-06-08T00:01:55.312000000;2019-06-08T00:01:55.356228087;5739;248.75;0.78877;SELL
2019-06-08T00:01:55.761000000;2019-06-08T00:01:55.782955417;5759;248.75;1.34634;SELL
2019-06-08T00:01:55.761000000;2019-06-08T00:01:55.783601679;5760;248.74;1.99059;SELL
2019-06-08T00:01:55.761000000;2019-06-08T00:01:55.784504432;5761;248.68;0.16828;SELL
2019-06-08T00:01:57.932000000;2019-06-08T00:01:57.955317973;5830;248.7;1.35414;SELL
2019-06-08T00:01:57.932000000;2019-06-08T00:01:57.955977039;5831;248.69;2.21568;SELL
2019-06-08T00:01:57.932000000;2019-06-08T00:01:57.956848738;5832;248.67;0.36977;SELL
2019-06-08T00:01:57.932000000;2019-06-08T00:01:57.957160698;5833;248.66;2.8;SELL
2019-06-08T00:01:57.932000000;2019-06-08T00:01:57.957687383;5834;248.62;1.23387;SELL
2019-06-08T00:01:58.000000000;2019-06-08T00:01:58.044928202;5838;248.63;2.14368;SELL
